Unnamed: 0,recipe_number,recipe_code,likes_score,dislike_index,response_level,user_index,ranking_value,vote_ratio,score_log,region,device_type,recipe_name,comment_id,user_id,user_name,user_score,created_at,responses,likes,dislikes,ranking_score,text,stars
19,12,19731,15.107978930969491,4.087427669375138,-0.010763738175089918,1.596227708090396,353.6604798609751,0.75,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429337,u_1oKdP6qaShjf2Jwly8H47mb3w4g,Ruby,1,1622648883,0,15,4,355,"I just made this soup and it is absolutely delicious.  Made one change, used vegetable broth instead of water to cook the vegetables.  It was so good I subscribed to the magazine.",5
20,12,19731,8.90313121540229,0.04738260988149097,-0.009951590022501776,1.7903251701523404,424.8453961736035,0.9,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429336,u_1oKdP5BIMzgNbBjPcX1aeuPquND,Georgia,1,1622648883,0,9,0,415,Just made this tasty soup with the addition of dijon mustard and a small potato - very satisfying with warm crusty bread.,4
21,12,19731,0.1589165451190024,-0.23165621393520536,0.0013807148440727354,0.0357080084463669,95.49419536409835,0.0,0.6931471805599453,South,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_429335,u_1oKVdxvTPe8agK2aNN9G5F0dQSl,walkerjo,1,1622648883,0,0,0,100,"Everyone who has had this, enjoys it.",5
22,12,19731,6.707086061672069,37.017472631912085,-0.00585222921772091,1.2339282307636164,134.08136577443895,0.15555555555555556,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_429334,u_1oKdP2Gsppngbl4lkk2VmQOsuSM,Jon,1,1622648883,0,7,37,135,"This recipe is a place to start.  Hard to imagine how boring it would be as written.  We roasted the vegetables.  Added sauteed onion and a list of seasonings; onion powder, basil, marjoram, white pepper, paprika and made it a little thicker and it was very good.",3
23,12,19731,2.221370108828029,-0.39973138415216175,0.0018787577879552416,0.39407738958519434,269.5371831553917,0.6666666666666666,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429333,u_1oKdOx1CJeFyYiXwkEN8W1dVb5a,Nancy,1,1622648883,0,2,0,253,This is absolutely my favorite.  Kids think it&#39;s bland but I love it!!  I did add the hot sauce and put more in than required.  So good.,5
24,12,19731,0.7490902431113289,0.14623149161794824,0.01243176630149822,1.7041085891308905,196.67417176929257,0.5,0.6931471805599453,South,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_429332,u_1oKdOxn5tvuNsMXs9IJILhqYiWe,mitch,1,1622648883,0,1,0,193,"Liz, I made it last night and used almond milk. My husband loved it.",5
25,12,19731,7.060033031447429,1.0448643482298356,-0.0010693942501652251,1.0330774518955699,345.64557858747503,0.7777777777777778,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429331,u_1oKdOpJAbiP0rZYgCbh7VWVLxLn,Darah,1,1622648883,0,7,1,338,I am eating leftover soup and just realized what`s missing. It needs a pinch of dry mustard!,3
26,12,19731,-0.1775247399465934,-0.23340616977529122,0.011229615567649162,1.1383686043989165,105.76186142934904,0.0,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429330,u_1oKdOnpOwcJzNVNrsVgUTYZ65wA,LizSilberman Carl,1,1622648883,0,0,0,100,Has anyone tried this with a milk substitute like almond milk. I love creamy soups but family can have milk,0
27,12,19731,4.1162394547527645,0.28045985473493595,0.0022371913622593327,1.0586953955739111,319.22512895171707,0.8,0.6931471805599453,East,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_429329,u_1oKdOrt45k109e3zWGyINhjt7HL,Anthony,1,1622648883,0,4,0,329,"I’m glad I read the review of course I used what everyone before me did I sautéed onion, garlic, Serrano pepper, carrots and cauliflower then I added the liquids. Tasted fantastic.",5
28,12,19731,-0.007125999766594768,-0.311645703110921,0.006594276613114715,1.1053425452168848,102.10954553351536,0.0,0.6931471805599453,South,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_429328,u_1oKVdRHVE9ScFxZwUDBHMf4ttx2,Joleen018,1,1622648883,0,0,0,100,Whole family enjoyed this soup!,5
29,12,19731,1.6650212260989354,0.09201141008294059,-0.01623424612080586,1.8248855319817674,254.46126606799479,0.6666666666666666,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429327,u_1oKdOkWoqKGGi0pGGeZBQjant0K,SherriGouddou,1,1622648883,0,2,0,253,"This may be one of the best soups I&#39;ve ever tasted. Easy to make, filling, , delicious and lots of veges",0
30,12,19731,1.0883680326496494,0.09632574352664078,0.004389674888337283,1.6207292964157451,201.36449357261776,0.5,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_429326,u_1oKdOkGqsiHuI9xOBlXPfy3yWPQ,Kathy Hagan,1,1622648883,0,1,0,193,I thought this was good.  I added about a half of a vidallia onion finely chopped to the dutch oven with a couple of Tbls. of butter and let that cook for a few minutes before adding the rest of the veggies.  I let the veggies cook for a few more minutes tossing them together and adding salt and pepper before adding chicken broth (21/2 cups instead of water and omitting the boullion).  I then made the cheese sauce adding fresh nutmeg and then added the cheese sauce to the vegetables.  I did not add the hot sauce .,4
31,12,19731,0.8786076375859229,3.784909493834124,0.0033304409039934062,1.8034102285791263,126.58716222180865,0.16666666666666666,0.6931471805599453,North,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_399462,u_1oKbsDcjUZ2H6WM4lqx2ynuz9Ys,Patricia,1,1622718319,0,1,4,116,I was disappointed. Easy to make but very bland even with hot sauce. I added bacon and still no flavor. .,2
32,12,19731,3.1850850261158112,-0.006567329498740475,-0.0024840095673876916,0.9025091693585796,306.09779382359255,0.75,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_421891,u_1oKdveA8nevSUR8W2MsNJsii8xc,sobayxser,1,1622718420,0,3,0,297,This was such an easy recipe and simply delicious!  I adjusted all measurements by half and it was just right for serving 2 of us. I also used vegetable broth instead of water. Will be using this recipe again and again!,5
33,12,19731,0.0002784611554846475,-0.28399977760133827,0.013076698108351761,-0.06392332034513482,96.66302275896662,0.0,0.6931471805599453,North,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_384569,u_1oKdSA8d8R1s0K5CilIkYOEMDO7,Alison,1,1622718270,0,0,0,100,Easy recipe made a great hearty flavorful soup! I will definitely make again!,5
34,12,19731,2.0830582486191718,0.5061364109350952,-0.0034024964325881386,1.3741954315092355,182.8631531087931,0.5,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_380103,u_1oKd1YhzGUKcwID0eYmQqPZQFpu,cassandra,1,1622718245,0,2,1,193,"added garlic, serrano pepper, broccoli and an extra cup of cheese. also find that cooking the veggies 12-15 makes them too mushy. cut the time in half.   I have made this a dozen times at least and just keep tweaking to my tastes. of course everyone is different but it’s a quick and inexpensive recipe so you can really just keep experimenting! thank you for the recipe!",5
35,12,19731,0.7988624699379445,-0.18528314532789109,-0.011099139784282869,0.44094275836346764,196.52493416880264,0.5,0.6931471805599453,North,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_396649,u_1oKcoKtH5U7HKKD9p7zr0aU0Kj4,Missie,1,1622718301,0,1,0,193,"I made this today - having my daughter &amp; grands over for lunch. It&#39;s SO tasty! I did add sautéed onions &amp; garlic &amp; 1/2 of a hot pepper from the garden and then thinly sliced crimini mushrooms. I&#39;ll come back after lunch with a family update! OH, and this was my very first time making a rue and it was successful!! YAY!",5
36,12,19731,-0.12378934049023774,-0.10698825005048435,0.005394486663998582,0.8187104465951622,99.3744940181628,0.0,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_404591,u_1oKd6IZCmSgkGXt6uTXkK5uakma,Joann,1,1622718383,0,0,0,100,Made it today room-mates raved - have to try it again w/onions. Love your recipes,5
37,12,19731,-0.09633712744471391,0.11178244122967763,-0.009821515059807556,0.9688905275977121,92.58114555060513,0.0,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_405211,u_1oKcELhN4vKRV7TNrhMzLpwgjrw,Guest2478,1,1622718350,0,0,0,100,"Made this tonight for the first time.  My husband and I loved it, and my 7 and 4 year old too! I did add 1/4 cup diced onion as others suggested. I would imagine you could use this same base for broccoli or potato soup too.",5
38,12,19731,0.17995050901716744,0.01169572063279775,0.000528349369056325,1.0010148468382272,95.08872218446919,0.0,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_418441,u_1oKdWf3OA26BaDvAITjGsux1KZz,CindyRooney,1,1622718411,0,0,0,100,This is the best soup!  Took to work and everyone wanted the recipe!,5
39,12,19731,1.3523333569419238,0.016230717108488467,0.009243320915995803,1.322358886671726,192.58394171151235,0.5,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_398586,u_1oKdBPw3Xh1PxcStWsq9EG3A6lG,Kelly,1,1622718319,0,1,0,193,I too added green onion and garlic. Turned out great! Kelly,0
40,12,19731,-0.16912647029030706,0.8239915597796744,0.0034388520979588915,0.5376236508868053,101.82105943697297,0.0,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_405725,u_1oKcpV7YbY4eDqVzIhHiBGsoDeJ,MargeJulian,1,1622718353,0,0,1,100,"Making this soup tomorrow. Just wanted to reply to ninny54, the cheese IS mentioned in the recipe toward the end. Maybe reread the recipe so you’ll know when to add it. ??",0
41,12,19731,2.226192145154614,-0.09196024688581252,-0.0017066567268864518,1.3137236924435767,249.0780092827513,0.6666666666666666,0.6931471805599453,North,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_396623,u_1oKVor0yyUQ1MawqTbvjxCIx4l8,crystal.a.magill,1,1622718305,0,2,0,253,I made this over the weekend because it was chilly out and really wanted a nice soup.  Made as stated in the recipe but I think next time I will add some sautéed  onions to it.  I did use my potato masher to break up the cauliflower into smaller pieces.  Will definitely make again.,5
42,12,19731,-0.45574112918670545,0.8386519684067397,-0.0024223144494934586,0.9047244797940854,99.88785468537066,0.0,0.6931471805599453,East,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_389477,u_1oKWABgDaj9nqnkSQY8f6WQUqKm,Grammy B,1,1622718232,0,0,1,100,"Hubby pronounced this, &#34;Very Good&#34; even though he is not a soup lover.  I did add a chopped onion and because the head of cauliflower was quite large, I added some extra celery and 1 extra carrot.  I used skim milk and added Bergeron Cheese instead of cheddar. because that&#39;s what was in the &#39;fridge.  This one goes into my &#34;Good enough to serve to Company&#34; recipe file.",5
43,12,19731,0.7491603029693328,-0.21254058405208637,0.008729218555293808,11.302974361509232,192.48553700241092,0.5,2.3978952727983707,East,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_405567,u_1oKVZg1DVmIpML6RYl0Vhh6hcJm,rebelwithoutaclue,10,1622718386,0,1,0,193,"Make this 4-5 times a year.  I do add chopped onion.  1/4 cup of chopped celery?  What do I do with the rest of the celery stalk.  lol  I think adding one celery stalk to the soup will be just fine, maybe even more.",5
44,12,19731,-0.20139158599920873,-0.10301053103095768,-0.008415826836879501,0.20374940578373124,101.9387035317634,0.0,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_379630,u_1oKbJI6P41encQoK9AfeNWDUT0Y,SusanReed,1,1622718212,0,0,0,100,Absolutely deeeelicious!  And super easy!,5
45,12,19731,0.7159053081694229,0.012928360729782732,0.005346872040144515,1.0638396294992079,186.11632738876472,0.5,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_398704,u_1oKVaXGjavgQAHThR6T6A2Jlnjs,cindyames,1,1622718335,0,1,0,193,"I use broth instead of water and double recioe so I can freeze for later, so good!",5
46,12,19731,0.6673669758312483,-0.09935633300844442,0.015133047735089118,1.3078760789358226,188.07555515159922,0.5,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_418334,u_1oKVZknjuhVC675Nt3KsCHIE0E7,Smvm,1,1622718407,0,1,0,193,"This is so good! It is always requested in our house. The only changes--  I use broth instead of water, add 1/4 cup chopped onion to the carrot mixture, and cayenne instead of hot sauce. Yum!",5
47,12,19731,0.0867504952730979,-0.056129718595996,0.0037490068675638715,0.7940955668930133,109.51270036087666,0.0,0.6931471805599453,North,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_407237,u_1oKcxKSsM6r43nIew3tUoYudx4A,affletch,1,1622718341,0,0,0,100,"My husband, who doesn&#39;t like cauliflower, loved this recipe.  It is delicious!",5
48,12,19731,0.9550350418509874,0.12057202759401735,-0.001642017272648128,0.7126723139880408,191.1726398300802,0.5,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_402289,u_1oKc9Gwlyj37GeShwJPlxohE05g,LindaRudl,1,1622718325,0,1,0,193,It was very good only thing is  it got real thick what did i do wrong,5
49,12,19731,1.0796941715443267,-0.08688399590881708,-0.0011042431188479627,1.6632464316386528,196.36075574898032,0.5,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_379174,u_1oKXd3RxWZ2zAr8TaBZf1HQJWLa,ninny54,1,1622718231,0,1,0,193,9/14/2020...I&#39;m just reading the email for this recipe. Sounds great but can someone please tell about the cheese? Mentioned in the instructions but not ingredients. Thanks!,5
50,12,19731,2.1450339110665797,-0.23145147997353485,-0.0033139998760875855,1.4210991460499125,244.4084239500481,0.6666666666666666,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_387089,u_1oKWYRZz7rEiYcgHQPJUcMeaMwk,bear.,1,1622718238,0,2,0,253,Good recipe.  You need to add onion to your ingredient list and sauté the vegetables in butter first and then follow the rest of your recipe as written. Also just a pinch of nutmeg will really enhance the flavour.,4
51,12,19731,0.05579289686598549,0.09776267894671996,-0.004491364268428313,0.6000227220091456,108.37805805643754,0.0,0.6931471805599453,East,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_404736,u_1oKcEeWrsRh3AAI1poc8HDsthzo,ElnitaWebb,1,1622718376,0,0,0,100,Made it and he lovedit.This is a very good soup.,5
52,12,19731,2.1381632726538813,0.046126562065588135,0.0008124991447657945,0.2574516418505911,261.1230063748673,0.6666666666666666,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_416888,u_1oKcotjlt49FS95eZQIguf4GMWO,SherryPurcell-Nawrocki,1,1622718442,0,2,0,253,"This is a really good &#34;base&#34; recipe - good as is, but you can customize to come up with something that is perfect for your taste.  I threw in a handful of smoked salmon just before serving and also ran half of it through the blender just to thicken a bit more - salmon really kicked it up a notch.  I always follow a recipe the first time and go from there.",5
53,12,19731,-0.014605269146508334,0.057024460351761175,0.004687559612555216,1.2946489298371324,102.10833051472554,0.0,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_420185,u_1oKdNzor4EjlXLkACUXJuHDTCrb,EmmaBland,1,1622718461,0,0,0,100,This soup is so good!  I did use an emulsion blender to make chunks smaller. My husband loved it!,5
54,12,19731,0.7506718267406497,1.1085868867679383,0.011112242280104484,1.1616250368190675,137.6690889756381,0.3333333333333333,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_411792,u_1oKdscRToejcoEC5bwKFdTpDEh6,Guest2439,1,1622718368,0,1,1,142,"Such an easy recipe and very healthy. I added garlic and onions, used 2 1/2 C  chicken broth instead of water, and excluded the chicken/vegetable bouillon.",5
55,12,19731,1.2221940576504293,0.07923013579022473,-0.013497581337619744,1.285886582021058,182.86885951321878,0.5,0.6931471805599453,East,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_427689,u_1oKeHKtjepJQbuEjSaWE9RSp0kd,KaronNorthcutt,1,1622718481,0,1,0,193,You can use oat flour - I am allergic to wheat - and use oat flour - it works great!! Never miss the flour at all!,0
56,12,19731,-0.12374310873027744,0.004984606238061313,-0.01682624948071659,0.9343020105081783,116.04255784349169,0.0,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_415654,u_1oKVoOLTbEVvlOqbaoPuENJ3qHV,jennyrum,1,1622718397,0,0,0,100,They make the soup about once a month. It’s my Favorite soup.,5
57,12,19731,-0.19652216969093966,0.4149318620465492,0.011245428157476714,1.4300162598790864,97.13990727524529,0.0,0.6931471805599453,North,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_386872,u_1oKdFPrcJY7osqzW6MaxS99HYz8,SunnySteurer,1,1622718238,0,0,0,100,"Good taste, nice and easy to follow instruction even for non chefs",5
58,12,19731,-0.03737168159614749,-0.22295004323389597,0.00039416934146987027,1.801359371609524,89.88699757546802,0.0,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_394892,u_1oKc60xyMUiR8OY4iA7mS73isqk,Janet AndersonWismer,1,1622718289,0,0,0,100,"I LOVE this soup!  The only things I add to it are:  both green and red pepper (whole of each), an onion, a t. of garlic, and ? t Cayenne Pepper.",0
59,12,19731,-0.19173609666372085,-0.10174703312309569,0.0007554680471716898,1.7663500182128513,95.79121346529575,0.0,0.6931471805599453,South,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_394871,u_1oKc58wLr7sakJZuqAsXQRs5pqG,crisgold,1,1622718317,0,0,0,100,I love this recipe,5
60,12,19731,-0.08768132630707613,0.16783850894996868,0.0034582890046893993,0.589940735903197,102.81653992200104,0.0,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_387011,u_1oKd4sudZQPgu6YALiC7bW7mKMs,SusanHoward,1,1622718260,0,0,0,100,"Great basic recipe. I added 2 teaspoons Tuscan seasoning, onion, more celery, more carrot, minced garlic, and more chopped celery. Yum!",4
61,12,19731,0.07226858768655513,0.024739605596445374,-0.0012890887928719164,2.251633753866662,91.20099158054839,0.0,0.6931471805599453,South,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_420342,u_1oKdUclm1LRIyqvImYgl6MZeaXV,KimberlySauve,1,1622718414,0,0,0,100,"This soup was delicious and so quick and easy to make!! I didn&#39;t have any soup stock on hand so I just used water and added a bunch of extra seasonings (poultry seasoning, garlic, cayenne, paprika, etc. right at the beginning) it worked out really well and my whole family was happy with it!",5
62,12,19731,0.07316924455677817,0.13150434490105714,0.013626011765947894,1.3295723000923636,95.83549433129649,0.0,0.6931471805599453,South,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_387430,u_1oKbVkSaHhjZCVjV3QDVIp8AJUB,PatBoivin,1,1622718260,0,0,0,100,Great recipe quick to make and delicious,5
63,12,19731,-0.18858936584199673,0.029453792875039755,0.0033929785266434797,0.2857045288567117,89.83592704394844,0.0,0.6931471805599453,West,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_416247,u_1oKVllCFNygePmZyypDRe8L4LJp,tam145,1,1622718433,0,0,0,100,This has been a family favourite for many years. So quick and easy to make!,5
64,12,19731,-0.10244260071207689,1.23840732964796,-0.0030878593944265007,1.2189820608892163,110.18013311892707,0.0,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_381282,u_1oKcbTZ3Q1cvTw6VueQNC77zlbe,LisaPlumley Rose,1,1622718246,0,0,1,100,Best cauliflower soup ever! I’m going to add shrimp the next time!,5
65,12,19731,7.225663839571951,-0.17480937919191009,-0.002470994157039624,1.1149222486059347,389.41545717224676,0.875,0.6931471805599453,South,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_410159,u_1oKdeipeI22NToCdvN2rotvbiCi,Guest6046,1,1622718370,0,7,0,390,Really wish you’d people would rate the actual recipe rather than rate it with you “tweaks” and “changes”.,0
66,12,19731,0.10426893340744564,0.232925112960424,-0.000990177475350081,0.9416206972051655,89.75559301993408,0.0,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_420360,u_1oKWFTVJJbX73cc11JKEFX5PGFF,rivabk,1,1622718433,0,0,0,100,"This turned out very good, I have made it twice. I did use broth instead of bullion. Very easy to make.",5
67,12,19731,0.43586778220692957,0.20317515078711662,-0.005361019472247952,0.8981708553036569,93.65098955856166,0.0,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_408884,u_1oKVbW4MTElnGJSdSeoaVkcs0Sz,Lowcalmama,1,1622718408,0,0,0,100,Our favorite soup!,5
68,12,19731,0.24788613371372747,-0.20999266411711517,0.011655265672053565,1.3516179825747714,95.44911951418973,0.0,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_417837,u_1oKVZTHTqi7N4NPqNxPS2XB2asz,mythyagain,1,1622718398,0,0,0,100,This is now one of my favorite soups.  I always add a small can of green chilies in place of the hot sauce.,5
69,12,19731,2.2403589634687147,1.1094243582229029,0.0008551517941284485,1.353579694509341,193.1625018132321,0.5,0.6931471805599453,West,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_394364,u_1oKdC9fqzeE7R4zah0jA6K6Hjhe,DavidDeGarmo,1,1622718289,0,2,1,193,"I liked this recipe as is but I agree with a couple of the comments, especially the one about the soup being bland as written.  So I  made some slight modifications second time around which prospective cooks may want to consider.  I added a lot more carrots and celery, around 1 cup of each plus two large finely diced garlic cloves. I found the carrots and cauliflower cooked much faster than the celery the first time I made it so next time I added the celery to the soup base 3 minutes before adding the carrots and cauliflower. I also added some cumin to the bechamel sauce. i do like some kick to my soups so I added hot pepper sauce as directed the first time.  I used red pepper flakes second time as I thought the Tabasco Sauce turned the soup a bit too orange. I like the suggestion to add some chopped onions as well. I will try that next time just to keep tweaking the basic recipe,as apparently that is what I do!",4
70,12,19731,0.708477963046483,-0.007467695055266874,-0.008074931901477693,0.7062320228596521,186.57012135099984,0.5,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_394769,u_1oKXvnEWyrpEQZ6dg6t4eaLzcij,marianneskitchen,1,1622718316,0,1,0,193,I love this recipe! I just tweak it a little bit by adding some chopped onion and some fresh minced garlic!! Thanks Taste of Home!!,5
71,12,19731,0.160449003317405,0.8947542593726869,0.0027953672764989097,0.7316847950110926,97.42437137486444,0.0,0.6931471805599453,East,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_380729,u_1oKbkwpOnt8I8umrdDLk1HVFSP6,Chuck,1,1622718198,0,0,1,100,"As I was making the soup, I was wondering why there was no garlic or onion? Looking at the spices, I only see salt and pepper. I just knew this soup was going to be bland, and I don&#39;t want to make something, and it not be great! I melted the butter and added garlic and onion. I also added crumbled bacon and cubed ham. I used red pepper flakes instead of the hot sauce. I also thicken the soup more, to get a more like a chowder consistensy. I chopped in some fresh parsley just before serving.  After my changes, I loved it",2
72,12,19731,0.9888449068165098,-0.327687137303326,0.009927525113192273,0.7120770133005396,188.50448454952354,0.5,0.6931471805599453,West,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_418578,u_1oKcOfJTTPWyP07lDMnnhrDrWG6,JenHeymann,1,1622718419,0,1,0,193,"This is such a great recipe! 1. Because it&#39;s mostly ingredients I keep in-stock, 2. It&#39;s easy, 3. It&#39;s delicious! This one is worth saving and sharing.",5
73,12,19731,-0.11573382626116953,0.8246175618468612,0.007318253383302026,0.9124805936733328,89.86635688238408,0.0,0.6931471805599453,East,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_394897,u_1oKc68RJe5xmxOzfjclUUGh3a83,CindyBazzetta Pitcock,1,1622718302,0,0,1,100,I love this soup but how are you getting 2 quarts out of 4 1/2 cups of liquid?,5
74,12,19731,1.035291652293292,0.12286184603551603,-0.00524170421382801,1.4438729862249395,186.54491975967494,0.5,0.6931471805599453,North,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_406060,u_1oKcKarxo4XuWwZWs9Nt7JXfMVg,MarciJenkins,1,1622718387,0,1,0,193,"Mom and kid approved!  Recipe was so easy and ingredients won&#39;t break the bank.  The only tweeks I made were to omit the hot sauce and add 1/4 tsp. red pepper flakes.  At the end I used an immersion blender to make it more soup-y.  Daughter told me I should make it every night!  And at only 159 calories per serving, this recipe is a winner!",5
75,12,19731,1.1985418516987099,1.1412065053639306,-0.007651149592280056,1.6021535685048245,136.55723488220758,0.3333333333333333,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_411963,u_1oKXuPVq3w5IL5zdNDPx35dShnS,TeriWetherell Cudaback,1,1622718368,0,1,1,142,"Susan, Don&#39;t add the 3/4 tsp. of salt and use low-sodium chicken broth. If you are used to no salt, this shouldn&#39;t be a problem for you. Sometimes lemon or a splash of vinegar will help.  Use sharp cheddar instead of mild cheese for a bit more tang.",5
76,12,19731,0.1051997651595089,-0.03655957461182729,0.009846667530134369,0.8926982602517449,91.39915541716054,0.0,0.6931471805599453,North,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_389275,u_1oKbRNAU7DY9XsUhjVMRhEM8jRB,SusanWalsh,1,1622718282,0,0,0,100,"How could I make this less sodium content, seems quit high. I would use mrs dash and no salt bouillon any other suggestions, I still want to keep the flavour. I also wouldn’t use hot sauce",0
77,12,19731,0.8154764210966304,0.14175198697201877,-0.011205629047609508,1.5502701974500865,182.8180038734768,0.5,0.6931471805599453,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_399255,u_1oKcGMJ4pxfKNQvcY1yKo2Hk7em,Andrea Varnauskas ,1,1622718336,0,1,0,193,I want this soup everyday!,5
78,12,19731,1.1559536274337594,0.16400848335049756,0.0025588487792685215,1.2211708497524096,188.80177447177667,0.5,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_424921,u_1oKeGeiyp4n0B0V1TqoKScxKyFN,HollyGuilford,1,1622718435,0,1,0,193,We had a snowstorm in Michigan today.  This comfort food really hit the spot and has great flavor.  My husband and son didn&#39;t know they were eating cauliflower!  I will definitely be making this again. Thank you.,5
79,12,19731,0.8660746228876448,0.02683099146236378,-0.003922085178746441,1.066619789334735,199.0989285912855,0.5,0.6931471805599453,South,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_395693,u_1oKc7q8etDHLvIoQNpSaUgw49PK,RoseMK,1,1622718299,0,1,0,193,I made this and it’s a hit.  Add a loaf of semolina bread and it’s an awesome meal!!,5
80,12,19731,2.045514327846945,-0.12532936161301472,0.009062428619154652,1.9351352690255423,251.9565579464603,0.6666666666666666,0.6931471805599453,East,Mobile,Cauliflower Soup,sp_aUSaElGf_19731_c_397176,u_1oKVguRYSeYopnS8TJesoAeBEsd,dylan's mama,1,1622718304,0,2,0,253,"I make this all the time.  It is delicious!  You can substitute/add broccoli, Brussel sprouts, asparagus, cabbage.  I always add a bit of finely minced red bell pepper with the veggies and I brown garlic and onions with the butter/oil.   It takes it to another level.  I also fry bacon or add chunks of ham to the soup.  SO GOOD!",5
81,12,19731,-0.06371873586434237,0.07652562274664725,-0.007276294486274427,10.164798956677165,77.54755822348723,0.0,2.3978952727983707,West,Tablet,Cauliflower Soup,sp_aUSaElGf_19731_c_427476,u_1oKVaoQBeEjijuLuGXcLWClULrd,knollbrookcook,10,1622718456,0,0,0,100,"Wow, this soup was wonderful! So easy to put together and good flavour.  The only things I did differently were to put a ¼ tsp of crushed red pepper flakes in, instead of the hot sauce  and I chopped the vegetables fine with my hand blender after they were cooked and then added the milk mixture. This recipe went into my “keep” file!",5
82,12,19731,-0.045972895275562135,0.08449486568389748,-0.005494599873795827,0.9322042178089877,107.12506605188591,0.0,0.6931471805599453,North,Desktop,Cauliflower Soup,sp_aUSaElGf_19731_c_404711,u_1oKZz9h9aftUxOHdUFF95gKatHE,Sherrie,1,1622718334,0,0,0,100,"Made it as stated, it was amazing ! My husband said please make that again!",5
